i,j,x_upper,y_upper,x_lower,y_lower
2,5,4306.95,2174.04,4307.51,2152.29
2,5,4310.12,2173.93,4310.67,2152.56
2,5,4313.3,2173.81,4313.84,2152.84
2,5,4316.48,2173.68,4317,2153.14
2,5,4319.65,2173.54,4320.16,2153.44
2,5,4322.81,2173.39,4323.32,2153.75
2,5,4325.96,2173.24,4326.46,2154.07
2,5,4329.1,2173.07,4329.58,2154.4
2,5,4332.22,2172.9,4332.69,2154.73
2,5,4335.32,2172.72,4335.78,2155.07
2,5,4338.4,2172.53,4338.84,2155.41
2,5,4341.45,2172.34,4341.88,2155.76
2,5,4344.47,2172.14,4344.89,2156.11
2,5,4347.46,2171.94,4347.86,2156.47
2,5,4350.41,2171.74,4350.8,2156.82
2,5,4353.33,2171.53,4353.7,2157.18
2,5,4356.2,2171.32,4356.55,2157.54
2,5,4359.02,2171.11,4359.36,2157.9
2,5,4361.8,2170.89,4362.13,2158.26
2,5,4364.53,2170.68,4364.84,2158.61
2,5,4367.21,2170.46,4367.51,2158.96
2,5,4369.83,2170.24,4370.11,2159.32
2,5,4372.39,2170.03,4372.66,2159.66
2,5,4374.89,2169.81,4375.14,2160.01
2,5,4377.33,2169.6,4377.57,2160.35
2,5,4379.7,2169.39,4379.92,2160.68
2,5,4382,2169.18,4382.21,2161.01
2,5,4384.23,2168.97,4384.43,2161.33
2,5,4386.39,2168.77,4386.58,2161.64
2,5,4388.48,2168.57,4388.65,2161.95
2,5,4390.48,2168.38,4390.64,2162.24
2,5,4392.41,2168.19,4392.56,2162.53
2,5,4394.26,2168,4394.39,2162.81
2,5,4396.02,2167.83,4396.14,2163.08
2,5,4397.7,2167.66,4397.81,2163.33
2,5,4399.29,2167.49,4399.39,2163.58
2,5,4400.79,2167.33,4400.88,2163.81
2,5,4402.21,2167.18,4402.29,2164.04
2,5,4403.53,2167.04,4403.6,2164.25
2,5,4404.76,2166.91,4404.82,2164.44
2,5,4405.89,2166.79,4405.95,2164.62
2,5,4406.93,2166.67,4406.98,2164.79
2,5,4407.88,2166.57,4407.92,2164.94
2,5,4408.73,2166.48,4408.76,2165.08
2,5,4409.48,2166.39,4409.51,2165.2
2,5,4410.13,2166.32,4410.16,2165.31
2,5,4410.68,2166.26,4410.71,2165.4
2,5,4411.14,2166.2,4411.16,2165.48
2,5,4411.49,2166.16,4411.51,2165.53
2,5,4411.74,2166.14,4411.76,2165.58
2,5,4411.89,2166.12,4411.91,2165.6
2,5,4411.94,2166.11,4411.96,2165.61
3,0,1712,2662,1712,2662
3,0,1712.05,2662.56,1712.05,2661.44
3,0,1712.2,2663.12,1712.2,2660.88
3,0,1712.45,2663.66,1712.45,2660.34
3,0,1712.8,2664.2,1712.8,2659.8
3,0,1713.26,2664.73,1713.26,2659.27
3,0,1713.81,2665.25,1713.81,2658.75
3,0,1714.46,2665.76,1714.46,2658.24
3,0,1715.21,2666.26,1715.21,2657.74
3,0,1716.05,2666.75,1716.05,2657.25
3,0,1716.99,2667.23,1716.99,2656.77
3,0,1718.03,2667.69,1718.03,2656.31
3,0,1719.16,2668.15,1719.16,2655.85
3,0,1720.39,2668.59,1720.39,2655.41
3,0,1721.71,2669.02,1721.71,2654.98
3,0,1723.12,2669.43,1723.12,2654.57
3,0,1724.62,2669.83,1724.62,2654.17
3,0,1726.2,2670.22,1726.2,2653.78
3,0,1727.87,2670.59,1727.87,2653.41
3,0,1729.63,2670.94,1729.63,2653.06
3,0,1731.47,2671.28,1731.47,2652.72
3,0,1733.39,2671.59,1733.39,2652.41
3,0,1735.4,2671.89,1735.4,2652.11
3,0,1737.47,2672.17,1737.47,2651.83
3,0,1739.63,2672.43,1739.63,2651.57
3,0,1741.85,2672.68,1741.85,2651.32
3,0,1744.15,2672.9,1744.15,2651.1
3,0,1746.51,2673.1,1746.51,2650.9
3,0,1748.94,2673.28,1748.94,2650.72
3,0,1751.44,2673.44,1751.44,2650.56
3,0,1753.99,2673.58,1753.99,2650.42
3,0,1756.61,2673.7,1756.61,2650.3
3,0,1759.28,2673.8,1759.28,2650.2
3,0,1762,2673.88,1762,2650.12
3,0,1764.77,2673.94,1764.77,2650.06
3,0,1767.59,2673.98,1767.59,2650.02
3,0,1770.46,2674,1770.46,2650
3,0,1773.37,2674,1773.37,2650
3,0,1776.31,2673.98,1776.31,2650.02
3,0,1779.29,2673.95,1779.29,2650.05
3,0,1782.31,2673.89,1782.31,2650.11
3,0,1785.35,2673.82,1785.35,2650.18
3,0,1788.42,2673.73,1788.42,2650.27
3,0,1791.52,2673.62,1791.52,2650.38
3,0,1794.64,2673.5,1794.64,2650.5
3,0,1797.77,2673.37,1797.77,2650.63
3,0,1800.92,2673.22,1800.92,2650.78
3,0,1804.08,2673.05,1804.08,2650.95
3,0,1807.24,2672.88,1807.24,2651.12
3,0,1810.41,2672.69,1810.41,2651.31
3,0,1813.59,2672.49,1813.59,2651.51
3,0,1816.76,2672.28,1816.76,2651.72
3,0,1819.92,2672.05,1819.92,2651.95
3,0,1823.08,2671.82,1823.08,2652.18
3,0,1826.23,2671.59,1826.23,2652.41
3,0,1829.36,2671.34,1829.36,2652.66
3,0,1832.48,2671.09,1832.48,2652.91
3,0,1835.58,2670.83,1835.58,2653.17
3,0,1838.65,2670.56,1838.65,2653.44
3,0,1841.69,2670.29,1841.69,2653.71
3,0,1844.71,2670.02,1844.71,2653.98
3,0,1847.69,2669.74,1847.69,2654.26
3,0,1850.63,2669.46,1850.63,2654.54
3,0,1853.54,2669.18,1853.54,2654.82
3,0,1856.41,2668.89,1856.41,2655.11
3,0,1859.23,2668.61,1859.23,2655.39
3,0,1862,2668.32,1862,2655.68
3,0,1864.72,2668.03,1864.72,2655.97
3,0,1867.39,2667.75,1867.39,2656.25
3,0,1870.01,2667.47,1870.01,2656.53
3,0,1872.56,2667.18,1872.56,2656.82
3,0,1875.06,2666.9,1875.06,2657.1
3,0,1877.49,2666.63,1877.49,2657.37
3,0,1879.85,2666.36,1879.85,2657.64
3,0,1882.15,2666.09,1882.15,2657.91
3,0,1884.37,2665.82,1884.37,2658.18
3,0,1886.53,2665.57,1886.53,2658.43
3,0,1888.6,2665.31,1888.6,2658.69
3,0,1890.61,2665.07,1890.61,2658.93
3,0,1892.53,2664.83,1892.53,2659.17
3,0,1894.37,2664.6,1894.37,2659.4
3,0,1896.13,2664.38,1896.13,2659.62
3,0,1897.8,2664.16,1897.8,2659.84
3,0,1899.38,2663.96,1899.38,2660.04
3,0,1900.88,2663.76,1900.88,2660.24
3,0,1902.29,2663.57,1902.29,2660.43
3,0,1903.61,2663.4,1903.61,2660.6
3,0,1904.84,2663.24,1904.84,2660.76
3,0,1905.97,2663.08,1905.97,2660.92
3,0,1907.01,2662.94,1907.01,2661.06
3,0,1907.95,2662.81,1907.95,2661.19
3,0,1908.79,2662.7,1908.79,2661.3
3,0,1909.54,2662.59,1909.54,2661.41
3,0,1910.19,2662.5,1910.19,2661.5
3,0,1910.74,2662.43,1910.74,2661.57
3,0,1911.2,2662.36,1911.2,2661.64
3,0,1911.55,2662.32,1911.55,2661.68
3,0,1911.8,2662.28,1911.8,2661.72
3,0,1911.95,2662.26,1911.95,2661.74
3,0,1912,2662.25,1912,2661.75
3,1,2212.07,2659.32,2212.07,2659.32
3,1,2212.09,2659.89,2212.15,2658.77
3,1,2212.21,2660.45,2212.33,2658.22
3,1,2212.43,2661.01,2212.61,2657.69
3,1,2212.76,2661.56,2212.99,2657.17
3,1,2213.18,2662.11,2213.47,2656.67
3,1,2213.7,2662.66,2214.05,2656.18
3,1,2214.32,2663.21,2214.73,2655.7
3,1,2215.04,2663.75,2215.5,2655.24
3,1,2215.86,2664.28,2216.37,2654.8
3,1,2216.78,2664.81,2217.34,2654.37
3,1,2217.79,2665.33,2218.4,2653.96
3,1,2218.9,2665.85,2219.55,2653.57
3,1,2220.1,2666.35,2220.8,2653.19
3,1,2221.39,2666.85,2222.14,2652.83
3,1,2222.77,2667.34,2223.57,2652.49
3,1,2224.25,2667.82,2225.09,2652.17
3,1,2225.81,2668.29,2226.69,2651.88
3,1,2227.46,2668.75,2228.38,2651.6
3,1,2229.2,2669.19,2230.16,2651.34
3,1,2231.02,2669.63,2232.01,2651.1
3,1,2232.92,2670.05,2233.95,2650.89
3,1,2234.9,2670.45,2235.96,2650.7
3,1,2236.96,2670.84,2238.05,2650.53
3,1,2239.1,2671.22,2240.22,2650.38
3,1,2241.31,2671.58,2242.45,2650.26
3,1,2243.59,2671.93,2244.76,2650.16
3,1,2245.94,2672.25,2247.13,2650.09
3,1,2248.36,2672.57,2249.57,2650.04
3,1,2250.84,2672.86,2252.07,2650.01
3,1,2253.39,2673.14,2254.63,2650.01
3,1,2255.99,2673.4,2257.24,2650.02
3,1,2258.65,2673.64,2259.91,2650.07
3,1,2261.36,2673.87,2262.64,2650.13
3,1,2264.13,2674.07,2265.41,2650.22
3,1,2266.94,2674.26,2268.23,2650.34
3,1,2269.8,2674.44,2271.09,2650.47
3,1,2272.71,2674.59,2273.99,2650.62
3,1,2275.65,2674.73,2276.93,2650.8
3,1,2278.63,2674.85,2279.91,2651
3,1,2281.64,2674.96,2282.92,2651.21
3,1,2284.69,2675.05,2285.95,2651.45
3,1,2287.76,2675.13,2289.01,2651.7
3,1,2290.85,2675.19,2292.1,2651.97
3,1,2293.97,2675.23,2295.2,2652.26
3,1,2297.11,2675.27,2298.33,2652.56
3,1,2300.26,2675.28,2301.46,2652.88
3,1,2303.42,2675.29,2304.61,2653.22
3,1,2306.59,2675.28,2307.76,2653.56
3,1,2309.77,2675.26,2310.92,2653.92
3,1,2312.95,2675.23,2314.07,2654.29
3,1,2316.13,2675.19,2317.23,2654.67
3,1,2319.3,2675.14,2320.38,2655.06
3,1,2322.47,2675.08,2323.52,2655.46
3,1,2325.63,2675.01,2326.65,2655.87
3,1,2328.77,2674.93,2329.77,2656.28
3,1,2331.89,2674.85,2332.87,2656.7
3,1,2335,2674.75,2335.94,2657.12
3,1,2338.08,2674.65,2339,2657.55
3,1,2341.13,2674.55,2342.02,2657.99
3,1,2344.16,2674.44,2345.02,2658.42
3,1,2347.15,2674.32,2347.98,2658.86
3,1,2350.11,2674.19,2350.91,2659.3
3,1,2353.03,2674.07,2353.79,2659.73
3,1,2355.9,2673.94,2356.64,2660.17
3,1,2358.73,2673.8,2359.44,2660.61
3,1,2361.52,2673.67,2362.19,2661.04
3,1,2364.25,2673.53,2364.9,2661.47
3,1,2366.93,2673.38,2367.55,2661.9
3,1,2369.56,2673.24,2370.14,2662.32
3,1,2372.12,2673.1,2372.68,2662.74
3,1,2374.63,2672.95,2375.16,2663.16
3,1,2377.07,2672.8,2377.57,2663.56
3,1,2379.45,2672.66,2379.92,2663.96
3,1,2381.76,2672.51,2382.19,2664.35
3,1,2383.99,2672.37,2384.4,2664.73
3,1,2386.16,2672.23,2386.54,2665.11
3,1,2388.25,2672.09,2388.6,2665.47
3,1,2390.26,2671.95,2390.59,2665.82
3,1,2392.19,2671.81,2392.49,2666.16
3,1,2394.04,2671.68,2394.32,2666.49
3,1,2395.81,2671.55,2396.06,2666.81
3,1,2397.49,2671.43,2397.72,2667.11
3,1,2399.08,2671.31,2399.29,2667.4
3,1,2400.59,2671.19,2400.78,2667.68
3,1,2402.01,2671.08,2402.18,2667.94
3,1,2403.33,2670.98,2403.48,2668.18
3,1,2404.57,2670.88,2404.7,2668.41
3,1,2405.7,2670.79,2405.82,2668.63
3,1,2406.75,2670.7,2406.85,2668.82
3,1,2407.7,2670.63,2407.78,2669
3,1,2408.55,2670.56,2408.62,2669.16
3,1,2409.3,2670.49,2409.36,2669.31
3,1,2409.95,2670.44,2410.01,2669.43
3,1,2410.51,2670.39,2410.55,2669.54
3,1,2410.96,2670.35,2411,2669.62
3,1,2411.32,2670.32,2411.35,2669.69
3,1,2411.57,2670.3,2411.6,2669.74
3,1,2411.72,2670.29,2411.75,2669.77
3,1,2411.77,2670.28,2411.8,2669.78
3,2,2712.2,2657.58,2712.2,2657.58
3,2,2712.2,2658.15,2712.3,2657.03
3,2,2712.3,2658.71,2712.49,2656.49
3,2,2712.5,2659.28,2712.79,2655.97
3,2,2712.8,2659.85,2713.19,2655.47
3,2,2713.21,2660.41,2713.69,2654.98
3,2,2713.71,2660.98,2714.28,2654.51
3,2,2714.31,2661.54,2714.97,2654.06
3,2,2715.01,2662.11,2715.76,2653.63
3,2,2715.81,2662.67,2716.65,2653.21
3,2,2716.71,2663.23,2717.63,2652.82
3,2,2717.7,2663.79,2718.71,2652.45
3,2,2718.79,2664.34,2719.87,2652.09
3,2,2719.97,2664.89,2721.13,2651.76
3,2,2721.24,2665.43,2722.48,2651.45
3,2,2722.61,2665.97,2723.92,2651.16
3,2,2724.07,2666.5,2725.45,2650.89
3,2,2725.62,2667.03,2727.07,2650.65
3,2,2727.25,2667.54,2728.77,2650.43
3,2,2728.97,2668.05,2730.55,2650.24
3,2,2730.77,2668.54,2732.41,2650.07
3,2,2732.66,2669.03,2734.35,2649.92
3,2,2734.63,2669.5,2736.37,2649.8
3,2,2736.67,2669.97,2738.47,2649.7
3,2,2738.79,2670.42,2740.64,2649.63
3,2,2740.99,2670.85,2742.87,2649.59
3,2,2743.26,2671.28,2745.18,2649.57
3,2,2745.59,2671.69,2747.55,2649.58
3,2,2748,2672.08,2749.99,2649.61
3,2,2750.47,2672.46,2752.49,2649.67
3,2,2753,2672.83,2755.05,2649.76
3,2,2755.6,2673.18,2757.66,2649.87
3,2,2758.25,2673.52,2760.33,2650
3,2,2760.95,2673.84,2763.05,2650.16
3,2,2763.71,2674.14,2765.82,2650.35
3,2,2766.51,2674.43,2768.63,2650.56
3,2,2769.37,2674.7,2771.49,2650.79
3,2,2772.26,2674.96,2774.38,2651.05
3,2,2775.2,2675.2,2777.31,2651.33
3,2,2778.17,2675.43,2780.28,2651.63
3,2,2781.18,2675.64,2783.28,2651.95
3,2,2784.22,2675.83,2786.3,2652.29
3,2,2787.29,2676.02,2789.36,2652.65
3,2,2790.38,2676.18,2792.43,2653.03
3,2,2793.49,2676.34,2795.52,2653.42
3,2,2796.63,2676.48,2798.63,2653.84
3,2,2799.77,2676.61,2801.75,2654.26
3,2,2802.93,2676.72,2804.89,2654.71
3,2,2806.1,2676.83,2808.03,2655.16
3,2,2809.28,2676.92,2811.17,2655.63
3,2,2812.46,2677,2814.31,2656.11
3,2,2815.64,2677.07,2817.45,2656.6
3,2,2818.81,2677.13,2820.59,2657.1
3,2,2821.98,2677.18,2823.71,2657.61
3,2,2825.13,2677.22,2826.83,2658.12
3,2,2828.28,2677.25,2829.93,2658.64
3,2,2831.4,2677.28,2833.01,2659.17
3,2,2834.51,2677.29,2836.07,2659.7
3,2,2837.59,2677.3,2839.1,2660.24
3,2,2840.65,2677.3,2842.11,2660.78
3,2,2843.68,2677.29,2845.09,2661.32
3,2,2846.67,2677.28,2848.04,2661.86
3,2,2849.63,2677.26,2850.95,2662.4
3,2,2852.55,2677.23,2853.82,2662.93
3,2,2855.43,2677.2,2856.65,2663.47
3,2,2858.26,2677.17,2859.43,2664
3,2,2861.05,2677.13,2862.17,2664.53
3,2,2863.79,2677.08,2864.85,2665.06
3,2,2866.47,2677.03,2867.49,2665.58
3,2,2869.1,2676.98,2870.07,2666.09
3,2,2871.67,2676.93,2872.59,2666.6
3,2,2874.18,2676.87,2875.05,2667.1
3,2,2876.63,2676.81,2877.44,2667.59
3,2,2879.01,2676.75,2879.78,2668.07
3,2,2881.32,2676.68,2882.04,2668.54
3,2,2883.56,2676.62,2884.23,2669
3,2,2885.73,2676.55,2886.35,2669.44
3,2,2887.82,2676.48,2888.4,2669.88
3,2,2889.83,2676.41,2890.37,2670.3
3,2,2891.77,2676.34,2892.27,2670.71
3,2,2893.62,2676.28,2894.08,2671.1
3,2,2895.39,2676.21,2895.81,2671.48
3,2,2897.08,2676.14,2897.46,2671.84
3,2,2898.68,2676.08,2899.02,2672.18
3,2,2900.19,2676.02,2900.5,2672.51
3,2,2901.61,2675.96,2901.88,2672.82
3,2,2902.93,2675.9,2903.18,2673.11
3,2,2904.17,2675.84,2904.39,2673.38
3,2,2905.31,2675.79,2905.5,2673.63
3,2,2906.36,2675.74,2906.52,2673.87
3,2,2907.31,2675.7,2907.45,2674.08
3,2,2908.16,2675.66,2908.28,2674.27
3,2,2908.91,2675.62,2909.02,2674.44
3,2,2909.57,2675.59,2909.66,2674.58
3,2,2910.13,2675.56,2910.2,2674.71
3,2,2910.58,2675.54,2910.64,2674.81
3,2,2910.94,2675.52,2910.99,2674.89
3,2,2911.19,2675.51,2911.24,2674.95
3,2,2911.34,2675.5,2911.39,2674.98
3,2,2911.39,2675.5,2911.44,2674.99
3,3,3212.21,2657.39,3212.21,2657.39
3,3,3212.21,2657.95,3212.32,2656.83
3,3,3212.31,2658.52,3212.52,2656.3
3,3,3212.51,2659.08,3212.82,2655.78
3,3,3212.81,2659.65,3213.22,2655.27
3,3,3213.21,2660.22,3213.72,2654.79
3,3,3213.71,2660.79,3214.31,2654.32
3,3,3214.31,2661.35,3215.01,2653.87
3,3,3215.01,2661.92,3215.8,2653.44
3,3,3215.81,2662.49,3216.68,2653.03
3,3,3216.7,2663.05,3217.67,2652.64
3,3,3217.69,2663.61,3218.74,2652.27
3,3,3218.78,2664.17,3219.91,2651.93
3,3,3219.96,2664.72,3221.17,2651.6
3,3,3221.23,2665.27,3222.53,2651.29
3,3,3222.6,2665.82,3223.97,2651.01
3,3,3224.05,2666.35,3225.5,2650.75
3,3,3225.6,2666.88,3227.11,2650.51
3,3,3227.23,2667.4,3228.81,2650.3
3,3,3228.95,2667.92,3230.6,2650.11
3,3,3230.75,2668.42,3232.46,2649.95
3,3,3232.63,2668.91,3234.4,2649.81
3,3,3234.6,2669.4,3236.42,2649.7
3,3,3236.64,2669.87,3238.52,2649.61
3,3,3238.76,2670.32,3240.68,2649.55
3,3,3240.95,2670.77,3242.92,2649.51
3,3,3243.22,2671.2,3245.23,2649.5
3,3,3245.56,2671.62,3247.6,2649.52
3,3,3247.96,2672.03,3250.04,2649.56
3,3,3250.43,2672.42,3252.54,2649.63
3,3,3252.96,2672.79,3255.1,2649.73
3,3,3255.55,2673.16,3257.71,2649.85
3,3,3258.2,2673.5,3260.38,2650
3,3,3260.9,2673.83,3263.1,2650.17
3,3,3263.66,2674.15,3265.86,2650.36
3,3,3266.46,2674.45,3268.67,2650.59
3,3,3269.32,2674.73,3271.53,2650.83
3,3,3272.21,2675,3274.42,2651.1
3,3,3275.14,2675.25,3277.36,2651.39
3,3,3278.12,2675.49,3280.32,2651.7
3,3,3281.12,2675.71,3283.32,2652.03
3,3,3284.16,2675.92,3286.34,2652.39
3,3,3287.23,2676.12,3289.39,2652.76
3,3,3290.32,2676.3,3292.47,2653.15
3,3,3293.43,2676.46,3295.56,2653.56
3,3,3296.57,2676.62,3298.66,2653.98
3,3,3299.72,2676.76,3301.78,2654.42
3,3,3302.88,2676.89,3304.92,2654.88
3,3,3306.05,2677,3308.05,2655.34
3,3,3309.22,2677.11,3311.19,2655.83
3,3,3312.4,2677.2,3314.33,2656.32
3,3,3315.58,2677.28,3317.47,2656.82
3,3,3318.75,2677.36,3320.61,2657.33
3,3,3321.92,2677.42,3323.73,2657.85
3,3,3325.07,2677.47,3326.84,2658.38
3,3,3328.22,2677.52,3329.94,2658.91
3,3,3331.34,2677.55,3333.02,2659.45
3,3,3334.45,2677.58,3336.08,2660
3,3,3337.53,2677.6,3339.11,2660.54
3,3,3340.59,2677.61,3342.12,2661.09
3,3,3343.61,2677.61,3345.09,2661.65
3,3,3346.61,2677.61,3348.04,2662.2
3,3,3349.57,2677.6,3350.94,2662.75
3,3,3352.49,2677.59,3353.81,2663.3
3,3,3355.37,2677.57,3356.64,2663.85
3,3,3358.2,2677.55,3359.42,2664.39
3,3,3360.99,2677.52,3362.16,2664.93
3,3,3363.73,2677.49,3364.84,2665.47
3,3,3366.41,2677.45,3367.47,2666
3,3,3369.04,2677.41,3370.05,2666.52
3,3,3371.61,2677.36,3372.57,2667.04
3,3,3374.12,2677.31,3375.03,2667.55
3,3,3376.57,2677.26,3377.42,2668.05
3,3,3378.95,2677.21,3379.75,2668.53
3,3,3381.26,2677.15,3382.01,2669.01
3,3,3383.5,2677.1,3384.2,2669.48
3,3,3385.67,2677.04,3386.32,2669.94
3,3,3387.76,2676.98,3388.37,2670.38
3,3,3389.77,2676.92,3390.34,2670.81
3,3,3391.71,2676.86,3392.23,2671.22
3,3,3393.56,2676.8,3394.04,2671.62
3,3,3395.33,2676.74,3395.77,2672.01
3,3,3397.02,2676.68,3397.42,2672.38
3,3,3398.62,2676.62,3398.98,2672.73
3,3,3400.13,2676.56,3400.45,2673.06
3,3,3401.55,2676.51,3401.84,2673.37
3,3,3402.88,2676.46,3403.14,2673.67
3,3,3404.11,2676.41,3404.34,2673.95
3,3,3405.26,2676.36,3405.46,2674.2
3,3,3406.3,2676.32,3406.48,2674.44
3,3,3407.25,2676.27,3407.4,2674.65
3,3,3408.1,2676.24,3408.23,2674.85
3,3,3408.86,2676.2,3408.97,2675.02
3,3,3409.51,2676.17,3409.61,2675.17
3,3,3410.07,2676.15,3410.15,2675.3
3,3,3410.53,2676.13,3410.59,2675.4
3,3,3410.88,2676.11,3410.94,2675.48
3,3,3411.13,2676.1,3411.19,2675.54
3,3,3411.29,2676.09,3411.33,2675.58
3,3,3411.34,2676.09,3411.38,2675.59
3,4,3712.1,2658.8,3712.1,2658.8
3,4,3712.12,2659.36,3712.19,2658.24
3,4,3712.23,2659.92,3712.37,2657.7
3,4,3712.45,2660.48,3712.66,2657.17
3,4,3712.76,2661.04,3713.05,2656.66
3,4,3713.18,2661.6,3713.53,2656.16
3,4,3713.7,2662.15,3714.11,2655.67
3,4,3714.31,2662.7,3714.8,2655.21
3,4,3715.03,2663.25,3715.57,2654.76
3,4,3715.84,2663.8,3716.45,2654.32
3,4,3716.75,2664.33,3717.42,2653.9
3,4,3717.76,2664.87,3718.49,2653.5
3,4,3718.86,2665.39,3719.64,2653.12
3,4,3720.05,2665.91,3720.9,2652.76
3,4,3721.34,2666.43,3722.24,2652.41
3,4,3722.72,2666.93,3723.67,2652.09
3,4,3724.19,2667.42,3725.19,2651.79
3,4,3725.75,2667.91,3726.8,2651.51
3,4,3727.39,2668.39,3728.49,2651.24
3,4,3729.13,2668.85,3730.27,2651.01
3,4,3730.94,2669.3,3732.13,2650.79
3,4,3732.84,2669.74,3734.07,2650.6
3,4,3734.82,2670.17,3736.08,2650.42
3,4,3736.87,2670.58,3738.18,2650.28
3,4,3739,2670.98,3740.34,2650.16
3,4,3741.21,2671.36,3742.58,2650.06
3,4,3743.49,2671.73,3744.88,2649.98
3,4,3745.83,2672.08,3747.26,2649.93
3,4,3748.25,2672.42,3749.69,2649.91
3,4,3750.73,2672.74,3752.19,2649.91
3,4,3753.27,2673.05,3754.75,2649.93
3,4,3755.87,2673.33,3757.37,2649.98
3,4,3758.53,2673.6,3760.04,2650.05
3,4,3761.24,2673.86,3762.76,2650.14
3,4,3764,2674.09,3765.53,2650.26
3,4,3766.81,2674.31,3768.35,2650.4
3,4,3769.67,2674.52,3771.21,2650.57
3,4,3772.57,2674.7,3774.11,2650.75
3,4,3775.51,2674.87,3777.05,2650.96
3,4,3778.49,2675.03,3780.02,2651.19
3,4,3781.5,2675.17,3783.03,2651.43
3,4,3784.55,2675.29,3786.06,2651.7
3,4,3787.62,2675.4,3789.12,2651.99
3,4,3790.71,2675.49,3792.2,2652.29
3,4,3793.83,2675.57,3795.3,2652.61
3,4,3796.97,2675.63,3798.42,2652.95
3,4,3800.12,2675.69,3801.55,2653.3
3,4,3803.28,2675.72,3804.7,2653.66
3,4,3806.45,2675.75,3807.85,2654.04
3,4,3809.63,2675.76,3811,2654.44
3,4,3812.81,2675.77,3814.15,2654.84
3,4,3815.99,2675.76,3817.3,2655.25
3,4,3819.16,2675.74,3820.45,2655.67
3,4,3822.33,2675.72,3823.59,2656.11
3,4,3825.49,2675.68,3826.71,2656.55
3,4,3828.63,2675.63,3829.82,2656.99
3,4,3831.75,2675.58,3832.92,2657.44
3,4,3834.86,2675.52,3835.99,2657.9
3,4,3837.94,2675.45,3839.04,2658.36
3,4,3841,2675.38,3842.06,2658.83
3,4,3844.02,2675.3,3845.05,2659.29
3,4,3847.02,2675.21,3848.01,2659.76
3,4,3849.97,2675.12,3850.93,2660.23
3,4,3852.89,2675.02,3853.81,2660.7
3,4,3855.77,2674.92,3856.65,2661.17
3,4,3858.6,2674.82,3859.45,2661.63
3,4,3861.39,2674.71,3862.2,2662.1
3,4,3864.13,2674.6,3864.9,2662.56
3,4,3866.81,2674.49,3867.54,2663.01
3,4,3869.43,2674.37,3870.13,2663.46
3,4,3872,2674.25,3872.67,2663.91
3,4,3874.51,2674.13,3875.14,2664.34
3,4,3876.95,2674.01,3877.55,2664.78
3,4,3879.33,2673.89,3879.89,2665.2
3,4,3881.64,2673.77,3882.16,2665.61
3,4,3883.88,2673.65,3884.37,2666.02
3,4,3886.04,2673.53,3886.5,2666.41
3,4,3888.13,2673.41,3888.56,2666.8
3,4,3890.14,2673.3,3890.54,2667.17
3,4,3892.08,2673.18,3892.44,2667.53
3,4,3893.93,2673.07,3894.26,2667.88
3,4,3895.7,2672.96,3896,2668.22
3,4,3897.38,2672.85,3897.66,2668.54
3,4,3898.98,2672.75,3899.23,2668.85
3,4,3900.49,2672.65,3900.71,2669.14
3,4,3901.9,2672.55,3902.11,2669.41
3,4,3903.23,2672.46,3903.41,2669.67
3,4,3904.46,2672.38,3904.62,2669.91
3,4,3905.6,2672.3,3905.74,2670.14
3,4,3906.65,2672.23,3906.77,2670.35
3,4,3907.6,2672.16,3907.7,2670.53
3,4,3908.45,2672.1,3908.54,2670.7
3,4,3909.2,2672.04,3909.28,2670.85
3,4,3909.86,2671.99,3909.92,2670.99
3,4,3910.41,2671.95,3910.47,2671.1
3,4,3910.87,2671.92,3910.91,2671.19
3,4,3911.22,2671.89,3911.26,2671.26
3,4,3911.47,2671.87,3911.51,2671.31
3,4,3911.63,2671.86,3911.66,2671.34
3,4,3911.68,2671.86,3911.71,2671.35
3,5,4212,2661.33,4212,2661.33
3,5,4212.05,2661.89,4212.06,2660.77
3,5,4212.19,2662.45,4212.22,2660.22
3,5,4212.44,2663,4212.48,2659.68
3,5,4212.78,2663.54,4212.84,2659.14
3,5,4213.22,2664.07,4213.3,2658.62
3,5,4213.77,2664.6,4213.85,2658.11
3,5,4214.41,2665.12,4214.51,2657.61
3,5,4215.15,2665.63,4215.27,2657.12
3,5,4215.99,2666.13,4216.12,2656.64
3,5,4216.93,2666.62,4217.07,2656.17
3,5,4217.96,2667.1,4218.11,2655.72
3,5,4219.08,2667.57,4219.25,2655.28
3,5,4220.3,2668.03,4220.48,2654.85
3,5,4221.62,2668.48,4221.8,2654.44
3,5,4223.02,2668.91,4223.22,2654.05
3,5,4224.51,2669.33,4224.72,2653.67
3,5,4226.09,2669.74,4226.31,2653.3
3,5,4227.76,2670.13,4227.99,2652.96
3,5,4229.52,2670.51,4229.75,2652.63
3,5,4231.35,2670.87,4231.6,2652.32
3,5,4233.27,2671.21,4233.53,2652.03
3,5,4235.27,2671.53,4235.53,2651.75
3,5,4237.34,2671.84,4237.61,2651.5
3,5,4239.49,2672.13,4239.77,2651.27
3,5,4241.71,2672.4,4242,2651.06
3,5,4244,2672.66,4244.3,2650.86
3,5,4246.37,2672.89,4246.66,2650.69
3,5,4248.79,2673.11,4249.1,2650.55
3,5,4251.29,2673.3,4251.59,2650.42
3,5,4253.84,2673.47,4254.15,2650.31
3,5,4256.45,2673.63,4256.77,2650.23
3,5,4259.12,2673.77,4259.44,2650.16
3,5,4261.84,2673.88,4262.16,2650.12
